user_id,precision,recall,ndcg,true_count,pred_count,overlap
member_526,0.3,0.75,0.7757386182436072,4,6,3
member_527,0.0,0.0,0.0,4,5,0
member_528,0.1,0.25,0.16812753627111746,4,6,1
member_529,0.2,0.5,0.5294362295028773,4,8,2
member_530,0.1,0.25,0.19519002499605084,4,6,1
member_531,0.3,0.75,0.4202024810692814,4,7,3
member_532,0.2,0.5,0.6366824387328317,4,5,2
member_533,0.1,0.25,0.3903800499921017,4,4,1
member_534,0.2,0.5,0.44149241373678083,4,6,2
member_535,0.3,0.75,0.7365896932159578,4,7,3
member_536,0.4,1.0,0.8477774488692931,4,8,4
member_537,0.2,0.5,0.3191471544989227,4,5,2
member_538,0.1,0.25,0.16812753627111746,4,6,1
member_539,0.2,0.5,0.5294362295028773,4,7,2
member_540,0.2,0.5,0.5413996682199069,4,5,2
member_541,0.2,0.5,0.3764290720714305,4,7,2
member_542,0.3,0.75,0.4763363265545566,4,7,3
member_543,0.1,0.25,0.24630238874073,4,7,1
member_544,0.2,0.5,0.44149241373678083,4,6,2
member_545,0.2,0.5,0.44149241373678083,4,6,2
member_546,0.1,0.25,0.16812753627111746,4,5,1
member_547,0.1,0.25,0.15101961822780524,4,6,1
member_548,0.2,0.5,0.6366824387328317,4,7,2
member_549,0.1,0.25,0.3903800499921017,4,6,1
member_550,0.2,0.5,0.36331756126716835,4,6,2
member_551,0.1,0.25,0.3903800499921017,4,6,1
member_552,0.2,0.5,0.36331756126716835,4,5,2
member_553,0.2,0.5,0.3071837157818931,4,6,2
member_554,0.1,0.25,0.15101961822780524,4,6,1
member_555,0.3,0.75,0.7095272044910244,4,6,3
member_556,0.2,0.5,0.36331756126716835,4,6,2
member_557,0.2,0.5,0.33424620450682646,4,7,2
member_558,0.2,0.5,0.44149241373678083,4,7,2
member_559,0.2,0.5,0.4144299250118475,4,7,2
member_560,0.1,0.25,0.13905617951077562,4,6,1
member_561,0.1,0.25,0.3903800499921017,4,5,1
member_562,0.3,0.75,0.8048099750039491,4,7,3
member_563,0.2,0.5,0.44149241373678083,4,6,2
member_564,0.2,0.5,0.5294362295028773,4,7,2
member_565,0.2,0.5,0.32531670832675136,4,7,2
member_566,0.1,0.25,0.16812753627111746,4,5,1
member_567,0.2,0.5,0.6366824387328317,4,6,2
member_568,0.1,0.25,0.24630238874073,4,4,1
member_569,0.2,0.5,0.298254219601818,4,8,2
member_570,0.2,0.5,0.36331756126716835,4,6,2
member_571,0.1,0.25,0.24630238874073,4,6,1
member_572,0.2,0.5,0.4144299250118475,4,5,2
member_573,0.3,0.75,0.5274486902992358,4,7,3
member_574,0.2,0.5,0.5855700749881525,4,6,2
member_575,0.1,0.25,0.3903800499921017,4,5,1
member_576,0.2,0.5,0.6366824387328317,4,7,2
member_577,0.2,0.5,0.34620964322385606,4,5,2
member_578,0.2,0.5,0.34620964322385606,4,6,2
member_579,0.3,0.75,0.5805485932475565,4,6,3
member_580,0.3,0.75,0.8318724637288826,4,5,3
member_581,0.1,0.25,0.24630238874073,4,5,1
member_582,0.2,0.5,0.4144299250118475,4,6,2
member_583,0.2,0.5,0.44149241373678083,4,4,2
member_584,0.3,0.75,0.5363781864793108,4,7,3
member_585,0.3,0.75,0.7095272044910244,4,6,3
member_586,0.2,0.5,0.36331756126716835,4,5,2
member_587,0.1,0.25,0.3903800499921017,4,6,1
member_588,0.2,0.5,0.298254219601818,4,7,2
member_589,0.2,0.5,0.3071837157818931,4,6,2
member_590,0.1,0.25,0.16812753627111746,4,5,1
member_591,0.1,0.25,0.15101961822780524,4,5,1
member_592,0.2,0.5,0.3191471544989227,4,6,2
member_593,0.1,0.25,0.24630238874073,4,6,1
member_594,0.3,0.75,0.6096199500078984,4,5,3
member_595,0.3,0.75,0.787702056960637,4,7,3
member_596,0.1,0.25,0.3903800499921017,4,6,1
member_597,0.2,0.5,0.5413996682199069,4,6,2
member_598,0.1,0.25,0.24630238874073,4,5,1
member_599,0.2,0.5,0.5585075862632192,4,5,2
member_600,0.2,0.5,0.3071837157818931,4,7,2
member_601,0.2,0.5,0.5413996682199069,4,6,2
member_602,0.1,0.25,0.3903800499921017,4,6,1
member_603,0.1,0.25,0.15101961822780524,4,5,1
member_604,0.2,0.5,0.4144299250118475,4,6,2
member_605,0.2,0.5,0.5413996682199069,4,5,2
member_606,0.2,0.5,0.44149241373678083,4,6,2
member_607,0.2,0.5,0.36331756126716835,4,4,2
member_608,0.1,0.25,0.19519002499605084,4,7,1
member_609,0.2,0.5,0.3191471544989227,4,6,2
member_610,0.2,0.5,0.36331756126716835,4,7,2
member_611,0.2,0.5,0.4144299250118475,4,5,2
member_612,0.2,0.5,0.6366824387328317,4,6,2
member_613,0.1,0.25,0.19519002499605084,4,4,1
member_614,0.3,0.75,0.6804558477306826,4,7,3
member_615,0.3,0.75,0.7668091220635322,4,7,3
member_616,0.3,0.75,0.7246262544989281,4,6,3
member_617,0.2,0.5,0.3071837157818931,4,6,2
member_618,0.3,0.75,0.553486104522623,4,6,3
member_619,0.2,0.5,0.44149241373678083,4,6,2
member_620,0.2,0.5,0.3191471544989227,4,6,2
member_621,0.3,0.75,0.544556608342548,4,7,3
member_622,0.1,0.25,0.13905617951077562,4,6,1
member_623,0.1,0.25,0.16812753627111746,4,6,1
member_624,0.2,0.5,0.36331756126716835,4,6,2
member_625,0.0,0.0,0.0,4,6,0
member_626,0.2,0.5,0.4144299250118475,4,5,2
member_627,0.3,0.75,0.6804558477306826,4,6,3
member_628,0.2,0.5,0.6366824387328317,4,5,2
member_629,0.2,0.5,0.44149241373678083,4,5,2
member_630,0.2,0.5,0.5413996682199069,4,6,2
member_631,0.2,0.5,0.3191471544989227,4,8,2
member_632,0.0,0.0,0.0,4,7,0
member_633,0.2,0.5,0.5413996682199069,4,6,2
member_634,0.2,0.5,0.5855700749881525,4,6,2
member_635,0.2,0.5,0.2691828628414762,4,7,2
member_636,0.2,0.5,0.5855700749881525,4,4,2
member_637,0.2,0.5,0.34620964322385606,4,5,2
member_638,0.1,0.25,0.3903800499921017,4,6,1
member_639,0.2,0.5,0.5585075862632192,4,6,2
member_640,0.2,0.5,0.5413996682199069,4,6,2
member_641,0.1,0.25,0.3903800499921017,4,6,1
member_642,0.1,0.25,0.15101961822780524,4,7,1
member_643,0.2,0.5,0.34620964322385606,4,5,2
member_644,0.2,0.5,0.3853585682515056,4,6,2
member_645,0.1,0.25,0.16812753627111746,4,5,1
member_646,0.3,0.75,0.5805485932475565,4,7,3
member_647,0.2,0.5,0.34620964322385606,4,5,2
member_648,0.2,0.5,0.3853585682515056,4,6,2
member_649,0.2,0.5,0.3191471544989227,4,6,2
member_650,0.2,0.5,0.29007579773858083,4,6,2
member_651,0.2,0.5,0.29007579773858083,4,6,2
member_652,0.3,0.75,0.8318724637288826,4,6,3
member_653,0.2,0.5,0.6366824387328317,4,7,2
member_654,0.2,0.5,0.4144299250118475,4,6,2
member_655,0.2,0.5,0.3191471544989227,4,6,2
member_656,0.1,0.25,0.16812753627111746,4,5,1
member_657,0.2,0.5,0.6366824387328317,4,4,2
member_658,0.4,1.0,0.8667163765466583,4,8,4
member_659,0.2,0.5,0.29007579773858083,4,6,2
member_660,0.3,0.75,0.715696758318853,4,7,3
member_661,0.2,0.5,0.29007579773858083,4,6,2
member_662,0.2,0.5,0.5585075862632192,4,6,2
member_663,0.0,0.0,0.0,4,4,0
member_664,0.2,0.5,0.6366824387328317,4,6,2
member_665,0.1,0.25,0.16812753627111746,4,6,1
member_666,0.2,0.5,0.5855700749881525,4,5,2
member_667,0.0,0.0,0.0,4,5,0
member_668,0.2,0.5,0.5855700749881525,4,6,2
member_669,0.3,0.75,0.544556608342548,4,7,3
member_670,0.1,0.25,0.19519002499605084,4,6,1
member_671,0.2,0.5,0.3071837157818931,4,6,2
member_672,0.3,0.75,0.8318724637288826,4,6,3
member_673,0.2,0.5,0.34620964322385606,4,5,2
member_674,0.2,0.5,0.34620964322385606,4,8,2
member_675,0.2,0.5,0.5855700749881525,4,6,2
member_676,0.2,0.5,0.5294362295028773,4,7,2
member_677,0.1,0.25,0.3903800499921017,4,6,1
member_678,0.2,0.5,0.3973220069685352,4,6,2
member_679,0.3,0.75,0.7365896932159578,4,7,3
member_680,0.2,0.5,0.6366824387328317,4,4,2
member_681,0.2,0.5,0.3853585682515056,4,7,2
member_682,0.0,0.0,0.0,4,5,0
member_683,0.2,0.5,0.4144299250118475,4,7,2
member_684,0.2,0.5,0.4144299250118475,4,5,2
member_685,0.2,0.5,0.3973220069685352,4,5,2
member_686,0.2,0.5,0.5585075862632192,4,6,2
member_687,0.3,0.75,0.7095272044910244,4,6,3
member_688,0.1,0.25,0.16812753627111746,4,6,1
member_689,0.3,0.75,0.6886342695939197,4,7,3
member_690,0.2,0.5,0.5585075862632192,4,5,2
member_691,0.2,0.5,0.5294362295028773,4,6,2
member_692,0.2,0.5,0.5413996682199069,4,5,2
member_693,0.3,0.75,0.8048099750039491,4,5,3
member_694,0.2,0.5,0.2811463015585058,4,7,2
member_695,0.1,0.25,0.19519002499605084,4,5,1
member_696,0.2,0.5,0.29007579773858083,4,8,2
member_697,0.2,0.5,0.32531670832675136,4,7,2
member_698,0.3,0.75,0.6096199500078984,4,6,3
member_699,0.1,0.25,0.15101961822780524,4,5,1
member_700,0.0,0.0,0.0,4,7,0
member_701,0.0,0.0,0.0,4,6,0
member_702,0.1,0.25,0.15101961822780524,4,6,1
member_703,0.1,0.25,0.19519002499605084,4,5,1
member_704,0.1,0.25,0.3903800499921017,4,7,1
member_705,0.2,0.5,0.3191471544989227,4,5,2
member_706,0.0,0.0,0.0,4,5,0
member_707,0.1,0.25,0.15101961822780524,4,5,1
member_708,0.2,0.5,0.5294362295028773,4,6,2
member_709,0.2,0.5,0.3764290720714305,4,7,2
member_710,0.0,0.0,0.0,4,7,0
member_711,0.1,0.25,0.15101961822780524,4,5,1
member_712,0.0,0.0,0.0,4,5,0
member_713,0.0,0.0,0.0,4,5,0
member_714,0.2,0.5,0.5855700749881525,4,7,2
member_715,0.3,0.75,0.6096199500078984,4,5,3
member_716,0.1,0.25,0.15101961822780524,4,5,1
member_717,0.2,0.5,0.44149241373678083,4,6,2
member_718,0.2,0.5,0.34620964322385606,4,6,2
member_719,0.0,0.0,0.0,4,6,0
member_720,0.3,0.75,0.49344424459786884,4,8,3
member_721,0.3,0.75,0.5716190970674814,4,8,3
member_722,0.2,0.5,0.3973220069685352,4,5,2
member_723,0.3,0.75,0.6096199500078984,4,7,3
member_724,0.1,0.25,0.16812753627111746,4,6,1
member_725,0.2,0.5,0.3191471544989227,4,5,2
member_726,0.0,0.0,0.0,4,6,0
member_727,0.1,0.25,0.19519002499605084,4,5,1
member_728,0.2,0.5,0.33424620450682646,4,7,2
member_729,0.2,0.5,0.36331756126716835,4,6,2
member_730,0.0,0.0,0.0,4,6,0
member_731,0.2,0.5,0.6366824387328317,4,6,2
member_732,0.3,0.75,0.5363781864793108,4,7,3
member_733,0.2,0.5,0.34620964322385606,4,6,2
member_734,0.2,0.5,0.29007579773858083,4,6,2
member_735,0.1,0.25,0.24630238874073,4,5,1
member_736,0.1,0.25,0.16812753627111746,4,5,1
member_737,0.1,0.25,0.19519002499605084,4,5,1
member_738,0.2,0.5,0.5413996682199069,4,5,2
member_739,0.2,0.5,0.34620964322385606,4,6,2
member_740,0.3,0.75,0.6886342695939197,4,7,3
member_741,0.3,0.75,0.6886342695939197,4,7,3
member_742,0.4,1.0,0.8485833840018,4,6,4
member_743,0.2,0.5,0.5585075862632192,4,6,2
member_744,0.1,0.25,0.19519002499605084,4,7,1
member_745,0.2,0.5,0.2811463015585058,4,7,2
member_746,0.1,0.25,0.16812753627111746,4,6,1
member_747,0.2,0.5,0.3973220069685352,4,6,2
member_748,0.1,0.25,0.24630238874073,4,5,1
member_749,0.1,0.25,0.16812753627111746,4,6,1
member_750,0.1,0.25,0.13012668333070054,4,7,1
member_751,0.1,0.25,0.15101961822780524,4,6,1
member_752,0.1,0.25,0.16812753627111746,4,5,1
member_753,0.2,0.5,0.5413996682199069,4,6,2
member_754,0.2,0.5,0.4144299250118475,4,6,2
member_755,0.2,0.5,0.6366824387328317,4,4,2
member_756,0.2,0.5,0.33424620450682646,4,6,2
member_757,0.1,0.25,0.13905617951077562,4,7,1
member_758,0.2,0.5,0.3191471544989227,4,5,2
member_759,0.2,0.5,0.34620964322385606,4,5,2
member_760,0.2,0.5,0.5413996682199069,4,5,2
member_761,0.2,0.5,0.33424620450682646,4,8,2
member_762,0.2,0.5,0.34620964322385606,4,5,2
member_763,0.1,0.25,0.15101961822780524,4,5,1
member_764,0.3,0.75,0.8318724637288826,4,4,3
member_765,0.2,0.5,0.3071837157818931,4,7,2
member_766,0.4,1.0,0.7045057227504283,4,6,4
member_767,0.3,0.75,0.592512031964586,4,5,3
member_768,0.0,0.0,0.0,4,7,0
member_769,0.1,0.25,0.19519002499605084,4,6,1
member_770,0.0,0.0,0.0,4,5,0
member_771,0.2,0.5,0.3071837157818931,4,6,2
member_772,0.2,0.5,0.3191471544989227,4,6,2
member_773,0.2,0.5,0.34620964322385606,4,6,2
member_774,0.1,0.25,0.3903800499921017,4,5,1
member_775,0.1,0.25,0.3903800499921017,4,5,1
member_776,0.3,0.75,0.5363781864793108,4,6,3
member_777,0.2,0.5,0.3071837157818931,4,6,2
member_778,0.1,0.25,0.13905617951077562,4,7,1
member_779,0.1,0.25,0.19519002499605084,4,5,1
member_780,0.2,0.5,0.6366824387328317,4,7,2
member_781,0.3,0.75,0.7095272044910244,4,7,3
member_782,0.3,0.75,0.7757386182436072,4,6,3
member_783,0.1,0.25,0.3903800499921017,4,5,1
member_784,0.2,0.5,0.5855700749881525,4,7,2
member_785,0.3,0.75,0.5143371794949736,4,6,3
member_786,0.0,0.0,0.0,4,6,0
member_787,0.3,0.75,0.715696758318853,4,7,3
member_788,0.1,0.25,0.19519002499605084,4,6,1
member_789,0.2,0.5,0.2811463015585058,4,8,2
member_790,0.3,0.75,0.7095272044910244,4,7,3
member_791,0.3,0.75,0.5654495432396527,4,6,3
member_792,0.2,0.5,0.29007579773858083,4,6,2
member_793,0.3,0.75,0.75369761125927,4,6,3
member_794,0.1,0.25,0.13905617951077562,4,7,1
member_795,0.0,0.0,0.0,4,5,0
member_796,0.3,0.75,0.75369761125927,4,6,3
member_797,0.2,0.5,0.5855700749881525,4,5,2
member_798,0.2,0.5,0.4144299250118475,4,7,2
member_799,0.1,0.25,0.24630238874073,4,6,1
member_800,0.2,0.5,0.5585075862632192,4,6,2
member_801,0.1,0.25,0.3903800499921017,4,5,1
member_802,0.2,0.5,0.4144299250118475,4,6,2
member_803,0.2,0.5,0.6366824387328317,4,7,2
member_804,0.0,0.0,0.0,4,5,0
member_805,0.2,0.5,0.36331756126716835,4,7,2
member_806,0.1,0.25,0.3903800499921017,4,5,1
member_807,0.2,0.5,0.5413996682199069,4,5,2
member_808,0.2,0.5,0.6366824387328317,4,6,2
member_809,0.2,0.5,0.34620964322385606,4,6,2
member_810,0.2,0.5,0.6366824387328317,4,7,2
member_811,0.2,0.5,0.3973220069685352,4,5,2
member_812,0.2,0.5,0.5855700749881525,4,7,2
member_813,0.3,0.75,0.6886342695939197,4,7,3
member_814,0.4,1.0,0.7045057227504283,4,6,4
member_815,0.3,0.75,0.8318724637288826,4,6,3
member_816,0.2,0.5,0.5413996682199069,4,6,2
member_817,0.2,0.5,0.3853585682515056,4,6,2
member_818,0.3,0.75,0.41322699210894576,4,8,3
member_819,0.2,0.5,0.5585075862632192,4,5,2
member_820,0.1,0.25,0.13905617951077562,4,7,1
member_821,0.2,0.5,0.5855700749881525,4,6,2
member_822,0.2,0.5,0.298254219601818,4,7,2
member_823,0.3,0.75,0.75369761125927,4,6,3
member_824,0.3,0.75,0.6595629128335778,4,7,3
member_825,0.2,0.5,0.5294362295028773,4,6,2
member_826,0.3,0.75,0.7095272044910244,4,7,3
member_827,0.3,0.75,0.5363781864793108,4,7,3
member_828,0.2,0.5,0.6366824387328317,4,5,2
member_829,0.2,0.5,0.3071837157818931,4,7,2
member_830,0.1,0.25,0.19519002499605084,4,4,1
member_831,0.2,0.5,0.36331756126716835,4,6,2
member_832,0.1,0.25,0.24630238874073,4,6,1
member_833,0.0,0.0,0.0,4,5,0
member_834,0.2,0.5,0.5855700749881525,4,6,2
member_835,0.2,0.5,0.34620964322385606,4,5,2
member_836,0.1,0.25,0.13905617951077562,4,6,1
member_837,0.3,0.75,0.7246262544989281,4,6,3
member_838,0.2,0.5,0.3973220069685352,4,6,2
member_839,0.1,0.25,0.13905617951077562,4,6,1
member_840,0.2,0.5,0.6366824387328317,4,6,2
member_841,0.2,0.5,0.5585075862632192,4,5,2
member_842,0.2,0.5,0.5413996682199069,4,6,2
member_843,0.2,0.5,0.5294362295028773,4,6,2
member_844,0.2,0.5,0.3071837157818931,4,7,2
member_845,0.1,0.25,0.3903800499921017,4,4,1
member_846,0.1,0.25,0.3903800499921017,4,6,1
member_847,0.3,0.75,0.8048099750039491,4,7,3
member_848,0.1,0.25,0.3903800499921017,4,5,1
member_849,0.3,0.75,0.75369761125927,4,6,3
member_850,0.2,0.5,0.5585075862632192,4,6,2
member_851,0.3,0.75,0.553486104522623,4,7,3
member_852,0.1,0.25,0.16812753627111746,4,6,1
member_853,0.1,0.25,0.3903800499921017,4,7,1
member_854,0.3,0.75,0.5143371794949736,4,7,3
member_855,0.1,0.25,0.13905617951077562,4,7,1
member_856,0.2,0.5,0.36331756126716835,4,6,2
member_857,0.4,1.0,0.8396538878217249,4,7,4
member_858,0.2,0.5,0.5585075862632192,4,6,2
member_859,0.1,0.25,0.13905617951077562,4,6,1
member_860,0.2,0.5,0.29007579773858083,4,6,2
member_861,0.2,0.5,0.29007579773858083,4,6,2
member_862,0.1,0.25,0.15101961822780524,4,6,1
member_863,0.1,0.25,0.15101961822780524,4,6,1
member_864,0.3,0.75,0.5654495432396527,4,6,3
member_865,0.0,0.0,0.0,4,6,0
member_866,0.2,0.5,0.44149241373678083,4,5,2
member_867,0.1,0.25,0.24630238874073,4,5,1
member_868,0.4,1.0,0.7606395682357036,4,7,4
member_869,0.1,0.25,0.3903800499921017,4,6,1
member_870,0.2,0.5,0.6366824387328317,4,7,2
member_871,0.1,0.25,0.15101961822780524,4,6,1
member_872,0.0,0.0,0.0,4,6,0
member_873,0.2,0.5,0.5585075862632192,4,4,2
member_874,0.2,0.5,0.3973220069685352,4,5,2
member_875,0.1,0.25,0.24630238874073,4,5,1
member_876,0.3,0.75,0.7668091220635322,4,7,3
member_877,0.2,0.5,0.5294362295028773,4,6,2
member_878,0.2,0.5,0.34620964322385606,4,5,2
member_879,0.1,0.25,0.3903800499921017,4,5,1
member_880,0.2,0.5,0.5855700749881525,4,6,2
member_881,0.2,0.5,0.3191471544989227,4,5,2
member_882,0.1,0.25,0.16812753627111746,4,6,1
member_883,0.1,0.25,0.3903800499921017,4,5,1
member_884,0.0,0.0,0.0,4,5,0
member_885,0.2,0.5,0.34620964322385606,4,7,2
member_886,0.3,0.75,0.7365896932159578,4,6,3
member_887,0.1,0.25,0.3903800499921017,4,7,1
member_888,0.2,0.5,0.6366824387328317,4,7,2
member_889,0.2,0.5,0.3071837157818931,4,7,2
member_890,0.0,0.0,0.0,4,5,0
member_891,0.2,0.5,0.44149241373678083,4,5,2
member_892,0.1,0.25,0.24630238874073,4,7,1
member_893,0.0,0.0,0.0,4,5,0
member_894,0.2,0.5,0.2741708125981702,4,8,2
member_895,0.2,0.5,0.5413996682199069,4,5,2
member_896,0.3,0.75,0.46437288783752695,4,7,3
member_897,0.2,0.5,0.4144299250118475,4,4,2
member_898,0.1,0.25,0.15101961822780524,4,6,1
member_899,0.1,0.25,0.16812753627111746,4,6,1
member_900,0.2,0.5,0.33424620450682646,4,6,2
member_901,0.2,0.5,0.298254219601818,4,7,2
member_902,0.2,0.5,0.6366824387328317,4,6,2
member_903,0.1,0.25,0.19519002499605084,4,6,1
member_904,0.2,0.5,0.3973220069685352,4,5,2
member_905,0.2,0.5,0.36331756126716835,4,6,2
member_906,0.1,0.25,0.16812753627111746,4,7,1
member_907,0.1,0.25,0.19519002499605084,4,5,1
member_908,0.1,0.25,0.16812753627111746,4,7,1
member_909,0.3,0.75,0.8048099750039491,4,6,3
member_910,0.1,0.25,0.15101961822780524,4,5,1
member_911,0.2,0.5,0.3071837157818931,4,7,2
member_912,0.2,0.5,0.34620964322385606,4,6,2
member_913,0.1,0.25,0.24630238874073,4,7,1
member_914,0.1,0.25,0.16812753627111746,4,7,1
member_915,0.1,0.25,0.15101961822780524,4,6,1
member_916,0.1,0.25,0.24630238874073,4,6,1
member_917,0.2,0.5,0.6366824387328317,4,5,2
member_918,0.3,0.75,0.6804558477306826,4,7,3
member_919,0.2,0.5,0.3973220069685352,4,6,2
member_920,0.1,0.25,0.19519002499605084,4,6,1
member_921,0.2,0.5,0.3973220069685352,4,6,2
member_922,0.3,0.75,0.75369761125927,4,5,3
member_923,0.3,0.75,0.6096199500078984,4,6,3
member_924,0.2,0.5,0.4144299250118475,4,5,2
member_925,0.2,0.5,0.5294362295028773,4,7,2
member_926,0.1,0.25,0.13905617951077562,4,6,1
member_927,0.3,0.75,0.8318724637288826,4,7,3
member_928,0.2,0.5,0.5294362295028773,4,7,2
member_929,0.3,0.75,0.8048099750039491,4,5,3
member_930,0.2,0.5,0.44149241373678083,4,6,2
member_931,0.1,0.25,0.3903800499921017,4,4,1
member_932,0.2,0.5,0.29127873064148246,4,8,2
member_933,0.2,0.5,0.36331756126716835,4,5,2
member_934,0.0,0.0,0.0,4,4,0
member_935,0.2,0.5,0.3071837157818931,4,6,2
member_936,0.3,0.75,0.8318724637288826,4,5,3
member_937,0.0,0.0,0.0,4,6,0
member_938,0.1,0.25,0.19519002499605084,4,6,1
member_939,0.2,0.5,0.5205067333228022,4,7,2
member_940,0.3,0.75,0.75369761125927,4,4,3
member_941,0.2,0.5,0.44149241373678083,4,6,2
member_942,0.3,0.75,0.7757386182436072,4,6,3
member_943,0.3,0.75,0.553486104522623,4,6,3
member_944,0.2,0.5,0.36331756126716835,4,6,2
member_945,0.3,0.75,0.7365896932159578,4,7,3
member_946,0.0,0.0,0.0,4,6,0
member_947,0.2,0.5,0.36331756126716835,4,7,2
member_948,0.3,0.75,0.8318724637288826,4,6,3
member_949,0.4,1.0,0.9619991470595832,4,7,4
member_950,0.0,0.0,0.0,4,6,0
member_951,0.2,0.5,0.44149241373678083,4,7,2
member_952,0.2,0.5,0.5413996682199069,4,5,2
member_953,0.1,0.25,0.16812753627111746,4,4,1
member_954,0.3,0.75,0.7365896932159578,4,6,3
member_955,0.3,0.75,0.5143371794949736,4,6,3
member_956,0.2,0.5,0.6366824387328317,4,5,2
member_957,0.1,0.25,0.19519002499605084,4,5,1
member_958,0.2,0.5,0.29007579773858083,4,6,2
member_959,0.2,0.5,0.3973220069685352,4,7,2
member_960,0.1,0.25,0.16812753627111746,4,6,1
member_961,0.2,0.5,0.5585075862632192,4,6,2
member_962,0.1,0.25,0.16812753627111746,4,6,1
member_963,0.3,0.75,0.787702056960637,4,6,3
member_964,0.2,0.5,0.36331756126716835,4,7,2
member_965,0.2,0.5,0.5585075862632192,4,5,2
member_966,0.2,0.5,0.33424620450682646,4,6,2
member_967,0.1,0.25,0.19519002499605084,4,5,1
member_968,0.2,0.5,0.36331756126716835,4,5,2
member_969,0.1,0.25,0.13905617951077562,4,6,1
member_970,0.3,0.75,0.7365896932159578,4,5,3
member_971,0.2,0.5,0.32531670832675136,4,7,2
member_972,0.1,0.25,0.16812753627111746,4,7,1
